seqNo,ticker,date,open,high,low,close,ex_dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume
248,COST,2014-01-08,116.04,116.04,113.92,114.05,0.0,1.0,107.66,107.66,105.69,105.82,4600000
249,COST,2014-01-07,116.39,116.56,115.38,115.86,0.0,1.0,107.99,108.15,107.05,107.5,2292500
250,COST,2014-01-06,117.49,117.75,115.89,116.4,0.0,1.0,109.01,109.25,107.53,108.0,2120200
251,COST,2014-01-03,118.21,118.36,117.13,117.29,0.0,1.0,109.68,109.82,108.68,108.82,1293500
252,COST,2014-01-02,118.71,119.3,117.74,117.81,0.0,1.0,110.14,110.69,109.24,109.31,1618400
253,COST,2013-12-31,119.19,119.71,118.71,119.02,0.0,1.0,110.59,111.07,110.14,110.43,1181700
254,COST,2013-12-30,118.95,119.37,118.57,118.77,0.0,1.0,110.36,110.75,110.01,110.2,812800
255,COST,2013-12-27,118.87,119.31,118.25,118.53,0.0,1.0,110.29,110.7,109.71,109.97,995100
256,COST,2013-12-26,118.68,119.11,118.59,118.63,0.0,1.0,110.11,110.51,110.03,110.07,1169900
257,COST,2013-12-24,118.69,118.85,118.18,118.69,0.0,1.0,110.12,110.27,109.65,110.12,612500
258,COST,2013-12-23,119.1,119.13,118.13,118.69,0.0,1.0,110.5,110.53,109.61,110.12,1181600
259,COST,2013-12-20,117.69,119.05,117.69,118.53,0.0,1.0,109.2,110.46,109.2,109.97,3007000
260,COST,2013-12-19,117.84,118.44,117.25,117.99,0.0,1.0,109.33,109.89,108.79,109.47,2339400
261,COST,2013-12-18,117.78,118.6,115.85,118.5,0.0,1.0,109.28,110.04,107.49,109.95,3167600
262,COST,2013-12-17,118.17,118.36,117.02,117.55,0.0,1.0,109.64,109.82,108.57,109.07,1722800
263,COST,2013-12-16,117.92,118.9,117.53,118.0,0.0,1.0,109.41,110.32,109.05,109.48,2069500
264,COST,2013-12-13,119.01,119.05,117.41,117.91,0.0,1.0,110.42,110.46,108.94,109.4,1722600
265,COST,2013-12-12,118.52,119.4,118.1,118.22,0.0,1.0,109.97,110.78,109.58,109.69,2023600
266,COST,2013-12-11,118.1,120.3,116.97,118.57,0.0,1.0,109.58,111.62,108.53,110.01,6113600
267,COST,2013-12-10,121.19,121.48,119.97,120.04,0.0,1.0,112.44,112.71,111.31,111.38,3163300
268,COST,2013-12-09,122.82,122.84,121.38,121.66,0.0,1.0,113.96,113.97,112.62,112.88,2192500
269,COST,2013-12-06,122.0,122.15,121.02,122.06,0.0,1.0,113.19,113.33,112.28,113.25,1734800
270,COST,2013-12-05,121.5,122.35,120.5,120.95,0.0,1.0,112.73,113.52,111.8,112.22,3329000
271,COST,2013-12-04,123.26,124.46,122.36,122.97,0.0,1.0,114.36,115.48,113.53,114.09,1644000
272,COST,2013-12-03,123.72,123.97,122.97,123.82,0.0,1.0,114.79,115.02,114.09,114.88,1767900
273,COST,2013-12-02,125.66,125.69,123.45,123.69,0.0,1.0,116.59,116.62,114.54,114.76,1444900
274,COST,2013-11-29,125.7,126.03,125.14,125.43,0.0,1.0,116.63,116.94,116.11,116.38,725400
275,COST,2013-11-27,125.65,125.89,125.2,125.38,0.0,1.0,116.58,116.8,116.16,116.33,873400
276,COST,2013-11-26,125.21,126.12,125.04,125.18,0.0,1.0,116.17,117.02,116.01,116.14,1597700
277,COST,2013-11-25,125.67,126.12,124.9,125.17,0.0,1.0,116.6,117.02,115.88,116.14,1391900
278,COST,2013-11-22,124.26,125.35,124.0,125.21,0.0,1.0,115.29,116.3,115.05,116.17,1502000
279,COST,2013-11-21,122.95,124.2,122.31,123.89,0.0,1.0,114.08,115.24,113.48,114.95,1164200
280,COST,2013-11-20,124.0,124.21,122.43,122.76,0.0,1.0,115.05,115.24,113.59,113.9,1135900
281,COST,2013-11-19,123.54,124.1,123.12,123.63,0.0,1.0,114.62,115.14,114.23,114.71,1233600
282,COST,2013-11-18,124.66,124.66,122.92,123.31,0.0,1.0,115.66,115.66,114.04,114.41,1327600
283,COST,2013-11-15,123.66,124.69,123.39,124.29,0.0,1.0,114.73,115.69,114.48,115.32,1784200
284,COST,2013-11-14,123.39,124.06,122.85,123.74,0.0,1.0,114.48,115.11,113.98,114.81,1488000
285,COST,2013-11-13,121.91,123.17,121.6,123.17,0.31,1.0,113.11,114.28,112.82,114.28,1679300
286,COST,2013-11-12,121.61,122.73,121.52,122.45,0.0,1.0,112.55,113.59,112.47,113.33,1588000
287,COST,2013-11-11,122.74,123.67,122.1,123.02,0.0,1.0,113.59,114.46,113.0,113.85,1275700
288,COST,2013-11-08,122.21,122.89,121.12,122.78,0.0,1.0,113.1,113.73,112.1,113.63,2314300
289,COST,2013-11-07,124.74,124.74,122.51,122.78,0.0,1.0,115.45,115.45,113.38,113.63,2459500
290,COST,2013-11-06,120.44,124.56,120.32,124.07,0.0,1.0,111.47,115.28,111.36,114.83,3059000
291,COST,2013-11-05,120.15,120.43,119.1,120.13,0.0,1.0,111.2,111.46,110.23,111.18,1419700
292,COST,2013-11-04,120.0,120.4,119.26,120.34,0.0,1.0,111.06,111.43,110.37,111.37,1588900
293,COST,2013-11-01,118.71,119.8,118.55,119.62,0.0,1.0,109.87,110.87,109.72,110.71,2185100
294,COST,2013-10-31,117.86,118.6,117.47,118.0,0.0,1.0,109.08,109.76,108.72,109.21,1587700
295,COST,2013-10-30,118.59,118.9,117.21,117.76,0.0,1.0,109.75,110.04,108.48,108.99,1108600
296,COST,2013-10-29,117.67,118.99,117.37,118.75,0.0,1.0,108.9,110.12,108.62,109.9,1881000
297,COST,2013-10-28,116.2,118.29,116.2,117.35,0.0,1.0,107.54,109.48,107.54,108.61,1802400
298,COST,2013-10-25,115.97,116.46,115.29,116.44,0.0,1.0,107.33,107.78,106.7,107.76,1840100
299,COST,2013-10-24,115.54,116.8,115.18,116.24,0.0,1.0,106.93,108.1,106.6,107.58,2250100
300,COST,2013-10-23,117.25,118.03,117.02,117.16,0.0,1.0,108.51,109.24,108.3,108.43,1183200
301,COST,2013-10-22,117.18,118.89,117.09,117.81,0.0,1.0,108.45,110.03,108.37,109.03,1386000
302,COST,2013-10-21,117.41,117.5,116.75,117.38,0.0,1.0,108.66,108.75,108.05,108.63,1454600
303,COST,2013-10-18,118.32,118.35,116.63,117.64,0.0,1.0,109.5,109.53,107.94,108.87,2727100
304,COST,2013-10-17,117.23,118.7,117.1,118.26,0.0,1.0,108.5,109.86,108.38,109.45,2099700
305,COST,2013-10-16,116.27,117.49,115.62,117.36,0.0,1.0,107.61,108.74,107.01,108.62,1854900
306,COST,2013-10-15,115.76,116.11,115.27,115.36,0.0,1.0,107.13,107.46,106.68,106.76,1503100
307,COST,2013-10-14,115.01,116.3,115.01,116.26,0.0,1.0,106.44,107.63,106.44,107.6,1195100
308,COST,2013-10-11,115.16,116.0,114.74,115.9,0.0,1.0,106.58,107.36,106.19,107.26,1563000
309,COST,2013-10-10,114.98,115.96,114.13,115.7,0.0,1.0,106.41,107.32,105.63,107.08,2388300
310,COST,2013-10-09,111.08,115.23,110.15,114.59,0.0,1.0,102.8,106.64,101.94,106.05,5852500
311,COST,2013-10-08,113.49,113.79,112.12,112.21,0.0,1.0,105.03,105.31,103.77,103.85,2148600
312,COST,2013-10-07,113.81,114.16,113.36,113.41,0.0,1.0,105.33,105.66,104.91,104.96,1293900
313,COST,2013-10-04,114.18,114.94,114.03,114.44,0.0,1.0,105.67,106.38,105.53,105.91,1084900
314,COST,2013-10-03,114.34,115.14,113.9,114.42,0.0,1.0,105.82,106.56,105.41,105.89,1608000
315,COST,2013-10-02,114.62,115.09,114.32,114.82,0.0,1.0,106.08,106.51,105.8,106.26,1640200
316,COST,2013-10-01,115.11,115.17,114.65,115.0,0.0,1.0,106.53,106.59,106.11,106.43,1452200
317,COST,2013-09-30,115.03,115.56,114.74,115.17,0.0,1.0,106.46,106.95,106.19,106.59,1829000
318,COST,2013-09-27,115.61,116.21,115.42,115.72,0.0,1.0,107.0,107.55,106.82,107.1,897500
319,COST,2013-09-26,115.89,116.48,115.24,116.4,0.0,1.0,107.26,107.8,106.65,107.73,1039100
320,COST,2013-09-25,116.45,116.57,115.0,115.41,0.0,1.0,107.77,107.88,106.43,106.81,2268800
321,COST,2013-09-24,117.32,118.08,116.32,116.34,0.0,1.0,108.58,109.28,107.65,107.67,1650000
322,COST,2013-09-23,117.08,118.17,117.05,117.57,0.0,1.0,108.36,109.37,108.33,108.81,1762600
323,COST,2013-09-20,119.36,119.45,117.61,117.94,0.0,1.0,110.47,110.55,108.85,109.15,2587100
324,COST,2013-09-19,119.07,119.47,118.64,119.2,0.0,1.0,110.2,110.57,109.8,110.32,1219500
325,COST,2013-09-18,117.68,119.06,116.96,118.64,0.0,1.0,108.91,110.19,108.25,109.8,1858800
326,COST,2013-09-17,117.3,118.52,117.09,117.91,0.0,1.0,108.56,109.69,108.37,109.12,990900
327,COST,2013-09-16,118.36,118.46,116.96,117.35,0.0,1.0,109.54,109.63,108.25,108.61,1767100
328,COST,2013-09-13,118.53,118.57,116.91,117.03,0.0,1.0,109.7,109.73,108.2,108.31,1661000
329,COST,2013-09-12,119.06,119.33,117.86,118.19,0.0,1.0,110.19,110.44,109.08,109.38,1371000
330,COST,2013-09-11,117.57,119.34,117.5,119.25,0.0,1.0,108.81,110.45,108.75,110.36,1808600
331,COST,2013-09-10,115.85,117.56,115.53,117.32,0.0,1.0,107.22,108.8,106.92,108.58,1665400
332,COST,2013-09-09,114.17,115.47,113.93,115.35,0.0,1.0,105.66,106.87,105.44,106.76,1262000
333,COST,2013-09-06,114.3,115.01,113.12,114.35,0.0,1.0,105.78,106.44,104.69,105.83,2232000
334,COST,2013-09-05,113.0,115.1,113.0,114.62,0.0,1.0,104.58,106.52,104.58,106.08,2564100
335,COST,2013-09-04,111.99,112.28,111.35,111.5,0.0,1.0,103.65,103.91,103.05,103.19,1397900
336,COST,2013-09-03,112.81,113.13,111.55,111.98,0.0,1.0,104.4,104.7,103.24,103.64,1204600
337,COST,2013-08-30,111.74,112.19,111.15,111.87,0.0,1.0,103.41,103.83,102.87,103.53,1207700
338,COST,2013-08-29,110.29,111.89,110.19,111.39,0.0,1.0,102.07,103.55,101.98,103.09,1388000
339,COST,2013-08-28,111.72,111.72,110.36,110.46,0.0,1.0,103.4,103.4,102.14,102.23,1648900
340,COST,2013-08-27,111.23,111.87,111.03,111.67,0.0,1.0,102.94,103.54,102.76,103.35,1415500
341,COST,2013-08-26,113.0,113.12,111.84,111.87,0.0,1.0,104.58,104.69,103.51,103.53,1031500
342,COST,2013-08-23,112.59,113.49,111.66,113.07,0.0,1.0,104.2,105.03,103.34,104.65,1444900
343,COST,2013-08-22,112.05,112.58,111.9,112.24,0.0,1.0,103.7,104.19,103.56,103.88,998500
344,COST,2013-08-21,112.63,112.87,111.85,111.96,0.0,1.0,104.24,104.46,103.52,103.62,1329300
345,COST,2013-08-20,112.24,113.29,112.1,112.84,0.0,1.0,103.88,104.85,103.75,104.43,1448500
346,COST,2013-08-19,111.9,112.94,111.8,112.08,0.0,1.0,103.56,104.53,103.47,103.73,1259500
347,COST,2013-08-16,111.77,112.51,111.65,111.9,0.0,1.0,103.44,104.13,103.33,103.56,1651000
348,COST,2013-08-15,112.46,112.78,111.51,111.79,0.0,1.0,104.08,104.38,103.2,103.46,1656600
349,COST,2013-08-14,115.15,115.25,113.59,113.78,0.0,1.0,106.57,106.66,105.13,105.3,1656500
350,COST,2013-08-13,116.34,116.35,114.75,115.65,0.0,1.0,107.67,107.68,106.2,107.03,1230300
351,COST,2013-08-12,115.59,116.21,115.02,115.73,0.0,1.0,106.98,107.55,106.45,107.11,1596800
352,COST,2013-08-09,116.86,117.24,115.37,115.63,0.0,1.0,108.15,108.51,106.77,107.01,1676800
353,COST,2013-08-08,118.06,118.91,116.08,117.39,0.0,1.0,109.26,110.05,107.43,108.64,2372700
354,COST,2013-08-07,119.15,119.52,118.46,119.34,0.31,1.0,110.27,110.61,109.63,110.45,1297600
355,COST,2013-08-06,119.24,119.92,119.02,119.5,0.0,1.0,110.07,110.7,109.87,110.31,1308500
356,COST,2013-08-05,119.45,120.2,118.94,120.07,0.0,1.0,110.26,110.96,109.79,110.84,1336700
357,COST,2013-08-02,118.3,119.5,117.92,119.37,0.0,1.0,109.2,110.31,108.85,110.19,1503600
358,COST,2013-08-01,118.07,118.6,117.65,118.34,0.0,1.0,108.99,109.48,108.6,109.24,1255700
359,COST,2013-07-31,117.55,118.1,116.97,117.42,0.0,1.0,108.51,109.02,107.97,108.39,1925200
360,COST,2013-07-30,117.84,118.31,116.77,116.93,0.0,1.0,108.78,109.21,107.79,107.94,1162500
361,COST,2013-07-29,116.48,117.7,116.24,117.14,0.0,1.0,107.52,108.65,107.3,108.13,1198100
362,COST,2013-07-26,116.77,117.0,115.54,116.57,0.0,1.0,107.79,108.0,106.65,107.61,1863100
363,COST,2013-07-25,117.09,117.68,116.66,117.45,0.0,1.0,108.09,108.63,107.69,108.42,1352200
364,COST,2013-07-24,119.0,119.39,117.25,117.9,0.0,1.0,109.85,110.21,108.23,108.83,1726900
365,COST,2013-07-23,118.37,119.15,118.29,119.1,0.0,1.0,109.27,109.99,109.19,109.94,1079600
366,COST,2013-07-22,118.82,118.83,117.65,118.05,0.0,1.0,109.68,109.69,108.6,108.97,1158000
367,COST,2013-07-19,117.58,118.14,116.57,118.07,0.0,1.0,108.54,109.05,107.61,108.99,1639200
368,COST,2013-07-18,117.34,117.6,116.4,117.06,0.0,1.0,108.32,108.56,107.45,108.06,1180700
369,COST,2013-07-17,116.96,117.7,116.35,117.4,0.0,1.0,107.97,108.65,107.4,108.37,1276900
370,COST,2013-07-16,116.17,116.74,115.55,116.53,0.0,1.0,107.24,107.76,106.66,107.57,1295200
371,COST,2013-07-15,116.0,116.24,115.12,115.89,0.0,1.0,107.08,107.3,106.27,106.98,1156500
372,COST,2013-07-12,115.47,116.88,115.2,116.46,0.0,1.0,106.59,107.89,106.34,107.5,2233300
373,COST,2013-07-11,114.84,115.94,114.34,115.9,0.0,1.0,106.01,107.02,105.55,106.98,1549900
374,COST,2013-07-10,113.48,114.04,113.31,113.65,0.0,1.0,104.75,105.27,104.6,104.91,1274300
375,COST,2013-07-09,113.09,113.6,112.75,113.35,0.0,1.0,104.39,104.86,104.08,104.63,1360800
376,COST,2013-07-08,112.34,112.97,112.07,112.62,0.0,1.0,103.7,104.28,103.45,103.96,1525200
377,COST,2013-07-05,112.24,112.31,110.71,111.76,0.0,1.0,103.61,103.67,102.2,103.17,1366700
378,COST,2013-07-03,110.43,111.29,110.06,110.91,0.0,1.0,101.94,102.73,101.6,102.38,752200
379,COST,2013-07-02,110.63,111.87,110.45,110.85,0.0,1.0,102.12,103.27,101.96,102.32,1279700
380,COST,2013-07-01,111.55,111.81,110.32,110.43,0.0,1.0,102.97,103.21,101.83,101.94,1112700
381,COST,2013-06-28,111.21,112.22,110.52,110.57,0.0,1.0,102.66,103.59,102.02,102.07,1853600
382,COST,2013-06-27,111.57,112.35,111.24,111.49,0.0,1.0,102.99,103.71,102.68,102.92,922200
383,COST,2013-06-26,110.45,111.47,110.1,111.18,0.0,1.0,101.96,102.9,101.63,102.63,1539200
384,COST,2013-06-25,110.68,110.68,109.24,110.25,0.0,1.0,102.17,102.17,100.84,101.77,1607800
385,COST,2013-06-24,107.46,110.6,107.44,109.64,0.0,1.0,99.2,102.09,99.18,101.21,1832300
386,COST,2013-06-21,108.39,109.58,107.9,108.65,0.0,1.0,100.05,101.15,99.6,100.29,3111500
387,COST,2013-06-20,109.73,109.73,107.38,107.56,0.0,1.0,101.29,101.29,99.12,99.29,2211900
388,COST,2013-06-19,112.23,112.59,110.14,110.19,0.0,1.0,103.6,103.93,101.67,101.72,1458600
389,COST,2013-06-18,111.54,112.2,111.2,112.08,0.0,1.0,102.96,103.57,102.65,103.47,1250200
390,COST,2013-06-17,111.75,112.5,110.94,111.7,0.0,1.0,103.16,103.85,102.41,103.11,1441700
391,COST,2013-06-14,110.37,111.62,110.33,111.0,0.0,1.0,101.88,103.04,101.84,102.46,1318000
392,COST,2013-06-13,109.17,111.14,109.02,110.88,0.0,1.0,100.77,102.59,100.64,102.35,1230500
393,COST,2013-06-12,110.75,110.82,109.11,109.4,0.0,1.0,102.23,102.3,100.72,100.99,1320200
394,COST,2013-06-11,109.75,111.0,109.52,110.02,0.0,1.0,101.31,102.46,101.1,101.56,1066300
395,COST,2013-06-10,110.93,111.03,109.64,110.31,0.0,1.0,102.4,102.49,101.21,101.83,1563900
396,COST,2013-06-07,111.24,111.95,110.17,110.58,0.0,1.0,102.68,103.34,101.7,102.08,2013400
397,COST,2013-06-06,109.54,111.13,109.38,111.09,0.0,1.0,101.12,102.58,100.97,102.55,2186800
398,COST,2013-06-05,110.12,110.58,108.88,109.17,0.0,1.0,101.65,102.08,100.51,100.77,2018400
399,COST,2013-06-04,110.86,111.81,109.9,110.66,0.0,1.0,102.33,103.21,101.45,102.15,1855200
400,COST,2013-06-03,109.92,111.05,108.56,110.88,0.0,1.0,101.47,102.51,100.22,102.35,2341400
401,COST,2013-05-31,112.12,112.74,109.63,109.63,0.0,1.0,103.5,104.07,101.2,101.2,3537200
402,COST,2013-05-30,114.28,115.49,111.87,111.88,0.0,1.0,105.49,106.61,103.27,103.28,3459400
403,COST,2013-05-29,114.53,114.66,112.74,112.95,0.0,1.0,105.72,105.84,104.07,104.26,1834000
404,COST,2013-05-28,115.1,115.77,114.03,114.83,0.0,1.0,106.25,106.87,105.26,106.0,2693700
405,COST,2013-05-24,112.48,114.69,112.25,114.39,0.0,1.0,103.83,105.87,103.62,105.59,1769800
406,COST,2013-05-23,112.73,114.2,111.85,113.19,0.0,1.0,104.06,105.42,103.25,104.49,2225200
407,COST,2013-05-22,113.33,114.72,112.93,113.38,0.0,1.0,104.61,105.9,104.25,104.66,2524300
408,COST,2013-05-21,112.48,113.96,112.21,113.48,0.0,1.0,103.83,105.2,103.58,104.75,1946000
409,COST,2013-05-20,113.06,113.13,111.95,112.02,0.0,1.0,104.37,104.43,103.34,103.41,1664300
410,COST,2013-05-17,112.21,113.19,111.64,113.05,0.0,1.0,103.58,104.49,103.05,104.36,1678300
411,COST,2013-05-16,112.59,113.0,111.22,111.51,0.0,1.0,103.93,104.31,102.67,102.93,1533600
412,COST,2013-05-15,110.86,112.95,110.69,112.82,0.31,1.0,102.33,104.26,102.18,104.14,1810600
413,COST,2013-05-14,110.29,111.72,109.88,111.39,0.0,1.0,101.53,102.85,101.16,102.54,1932800
414,COST,2013-05-13,109.69,110.32,109.6,110.01,0.0,1.0,100.98,101.56,100.89,101.27,1246600
415,COST,2013-05-10,109.41,110.16,109.17,109.99,0.0,1.0,100.72,101.4,100.5,101.25,1239600
416,COST,2013-05-09,109.88,110.16,108.88,109.14,0.0,1.0,101.15,101.4,100.23,100.47,1306300
417,COST,2013-05-08,109.9,110.25,109.4,109.61,0.0,1.0,101.17,101.49,100.71,100.9,863800
418,COST,2013-05-07,109.02,109.78,108.66,109.71,0.0,1.0,100.36,101.06,100.03,101.0,1617400
419,COST,2013-05-06,109.71,110.25,109.03,109.09,0.0,1.0,101.0,101.49,100.37,100.42,1112700
420,COST,2013-05-03,109.93,110.41,109.01,109.75,0.0,1.0,101.2,101.64,100.35,101.03,1407600
421,COST,2013-05-02,108.17,109.29,107.72,108.69,0.0,1.0,99.58,100.61,99.16,100.06,1442900
422,COST,2013-05-01,108.13,109.0,107.96,108.22,0.0,1.0,99.54,100.34,99.38,99.62,1199400
423,COST,2013-04-30,108.12,108.57,107.68,108.43,0.0,1.0,99.53,99.95,99.13,99.82,1561400
424,COST,2013-04-29,109.3,109.47,108.47,108.63,0.0,1.0,100.62,100.77,99.85,100.0,1728300
425,COST,2013-04-26,108.9,109.75,108.38,109.27,0.0,1.0,100.25,101.03,99.77,100.59,2146700
426,COST,2013-04-25,108.35,109.34,107.8,109.13,0.0,1.0,99.74,100.65,99.24,100.46,1848100
427,COST,2013-04-24,107.46,108.35,107.3,107.83,0.0,1.0,98.92,99.74,98.78,99.26,2234300
428,COST,2013-04-23,105.74,107.35,105.54,107.25,0.0,1.0,97.34,98.82,97.16,98.73,1731100
429,COST,2013-04-22,104.43,105.78,104.27,105.16,0.0,1.0,96.13,97.38,95.99,96.81,2048400
430,COST,2013-04-19,103.2,104.65,103.2,104.45,0.0,1.0,95.0,96.34,95.0,96.15,2215600
431,COST,2013-04-18,104.76,105.12,103.33,103.61,0.0,1.0,96.44,96.77,95.12,95.38,1854300
432,COST,2013-04-17,104.77,105.25,104.34,104.77,0.0,1.0,96.45,96.89,96.05,96.45,1882600
433,COST,2013-04-16,104.73,105.79,104.55,105.55,0.0,1.0,96.41,97.39,96.25,97.17,2796500
434,COST,2013-04-15,105.45,106.22,104.13,104.21,0.0,1.0,97.07,97.78,95.86,95.93,1818400
435,COST,2013-04-12,106.14,106.79,105.65,106.13,0.0,1.0,97.71,98.31,97.26,97.7,1437700
436,COST,2013-04-11,105.88,106.4,105.19,106.01,0.0,1.0,97.47,97.95,96.83,97.59,2319400
437,COST,2013-04-10,105.73,106.52,105.52,105.75,0.0,1.0,97.33,98.06,97.14,97.35,1757200
438,COST,2013-04-09,107.25,107.28,105.59,105.79,0.0,1.0,98.73,98.76,97.2,97.39,1947300
439,COST,2013-04-08,106.45,107.09,105.87,107.04,0.0,1.0,97.99,98.58,97.46,98.54,1077600
440,COST,2013-04-05,105.3,105.97,104.45,105.8,0.0,1.0,96.94,97.55,96.15,97.4,1678900
441,COST,2013-04-04,106.26,106.89,105.46,106.36,0.0,1.0,97.82,98.4,97.08,97.91,1575700
442,COST,2013-04-03,107.5,107.74,106.0,106.36,0.0,1.0,98.96,99.18,97.58,97.91,1833200
443,COST,2013-04-02,106.27,107.75,106.03,107.68,0.0,1.0,97.83,99.19,97.61,99.13,1831900
444,COST,2013-04-01,106.0,106.59,105.38,105.81,0.0,1.0,97.58,98.12,97.01,97.4,1005700
445,COST,2013-03-28,106.66,107.06,105.61,106.11,0.0,1.0,98.19,98.56,97.22,97.68,1672900
446,COST,2013-03-27,105.24,106.77,105.04,106.64,0.0,1.0,96.88,98.29,96.7,98.17,1971500
447,COST,2013-03-26,105.69,106.01,105.44,105.97,0.0,1.0,97.29,97.59,97.06,97.55,1452800
448,COST,2013-03-25,105.19,105.77,104.56,105.47,0.0,1.0,96.83,97.37,96.25,97.09,2315300
449,COST,2013-03-22,103.46,105.12,103.44,105.11,0.0,1.0,95.24,96.77,95.22,96.76,2036100
450,COST,2013-03-21,102.85,103.97,102.68,103.52,0.0,1.0,94.68,95.71,94.52,95.3,2216900
451,COST,2013-03-20,102.44,103.36,102.34,103.08,0.0,1.0,94.3,95.14,94.21,94.89,2316400
452,COST,2013-03-19,101.86,102.54,101.13,102.12,0.0,1.0,93.77,94.39,93.1,94.01,2240300
453,COST,2013-03-18,101.34,102.01,101.01,101.68,0.0,1.0,93.29,93.91,92.99,93.6,2138000
454,COST,2013-03-15,102.55,102.99,101.51,101.75,0.0,1.0,94.4,94.81,93.45,93.66,4001800
455,COST,2013-03-14,103.27,104.03,102.91,102.91,0.0,1.0,95.07,95.77,94.74,94.74,2316700
456,COST,2013-03-13,103.99,104.19,102.91,103.42,0.0,1.0,95.73,95.91,94.74,95.2,2459100
457,COST,2013-03-12,103.61,105.52,103.26,103.75,0.0,1.0,95.38,97.14,95.06,95.51,3795000
458,COST,2013-03-11,103.55,103.69,102.35,102.44,0.0,1.0,95.32,95.45,94.22,94.3,2120800
459,COST,2013-03-08,102.58,103.26,101.86,103.04,0.0,1.0,94.43,95.06,93.77,94.85,1549200
460,COST,2013-03-07,103.55,103.98,101.9,101.97,0.0,1.0,95.32,95.72,93.81,93.87,2603300
461,COST,2013-03-06,103.15,103.49,102.36,102.56,0.0,1.0,94.96,95.27,94.23,94.41,1254400
462,COST,2013-03-05,103.68,103.88,102.75,103.15,0.0,1.0,95.44,95.63,94.59,94.96,1611700
463,COST,2013-03-04,101.26,103.46,101.16,103.43,0.0,1.0,93.22,95.24,93.12,95.21,1942000
464,COST,2013-03-01,100.82,101.65,100.26,101.42,0.0,1.0,92.81,93.58,92.3,93.36,1790100
465,COST,2013-02-28,101.07,102.37,100.79,101.29,0.0,1.0,93.04,94.24,92.79,93.24,2213200
466,COST,2013-02-27,99.67,101.54,98.95,100.73,0.0,1.0,91.75,93.47,91.09,92.73,2511000
467,COST,2013-02-26,100.1,100.76,99.3,99.45,0.0,1.0,92.15,92.76,91.42,91.55,2915100
468,COST,2013-02-25,101.64,102.13,100.06,100.09,0.0,1.0,93.57,94.02,92.11,92.14,1644000
469,COST,2013-02-22,101.07,101.3,100.23,101.16,0.0,1.0,93.04,93.25,92.27,93.12,1576200
470,COST,2013-02-21,101.17,101.42,100.26,100.69,0.0,1.0,93.13,93.36,92.3,92.69,2730500
471,COST,2013-02-20,102.18,102.63,101.05,101.08,0.0,1.0,94.06,94.48,93.02,93.05,1915100
472,COST,2013-02-19,102.35,102.4,101.47,101.9,0.0,1.0,94.22,94.27,93.41,93.81,1894200
473,COST,2013-02-15,101.79,103.13,101.03,102.17,0.0,1.0,93.7,94.94,93.0,94.05,4239800
474,COST,2013-02-14,101.04,102.06,101.01,102.02,0.0,1.0,93.01,93.95,92.99,93.92,2211200
475,COST,2013-02-13,101.98,102.37,100.95,101.63,0.0,1.0,93.88,94.24,92.93,93.56,1224400
476,COST,2013-02-12,102.21,102.23,101.53,101.76,0.0,1.0,94.09,94.11,93.46,93.68,1203200
477,COST,2013-02-11,102.87,102.94,101.76,101.99,0.0,1.0,94.7,94.76,93.68,93.89,1457400
478,COST,2013-02-08,102.38,102.96,101.81,102.79,0.0,1.0,94.25,94.78,93.72,94.62,1726400
479,COST,2013-02-07,101.77,102.31,101.2,101.85,0.0,1.0,93.69,94.18,93.16,93.76,3007300
480,COST,2013-02-06,102.88,103.19,100.94,101.7,0.275,1.0,94.71,94.99,92.92,93.62,3192000
481,COST,2013-02-05,102.75,103.97,102.28,103.31,0.0,1.0,94.33,95.45,93.9,94.85,1842400
482,COST,2013-02-04,104.11,104.11,102.34,102.48,0.0,1.0,95.58,95.58,93.96,94.09,1728600
483,COST,2013-02-01,102.89,104.35,102.59,104.15,0.0,1.0,94.46,95.8,94.19,95.62,2316000
484,COST,2013-01-31,102.5,103.15,102.11,102.34,0.0,1.0,94.1,94.7,93.75,93.96,1656300
485,COST,2013-01-30,103.0,103.11,102.3,102.53,0.0,1.0,94.56,94.66,93.92,94.13,1939800
486,COST,2013-01-29,102.15,103.53,102.1,103.36,0.0,1.0,93.78,95.05,93.74,94.89,2073100
487,COST,2013-01-28,102.62,102.75,102.0,102.49,0.0,1.0,94.21,94.33,93.64,94.09,1631700
488,COST,2013-01-25,102.96,103.13,102.01,102.36,0.0,1.0,94.53,94.68,93.65,93.97,1612800
489,COST,2013-01-24,102.39,103.53,102.29,102.89,0.0,1.0,94.0,95.05,93.91,94.46,1515400
490,COST,2013-01-23,102.3,102.75,101.77,102.12,0.0,1.0,93.92,94.33,93.43,93.75,1442800
491,COST,2013-01-22,101.43,102.17,101.17,102.15,0.0,1.0,93.12,93.8,92.88,93.78,2004500
492,COST,2013-01-18,100.9,101.45,100.62,101.2,0.0,1.0,92.63,93.14,92.38,92.91,2341600
493,COST,2013-01-17,101.57,101.75,100.96,100.96,0.0,1.0,93.25,93.41,92.69,92.69,2095400
494,COST,2013-01-16,100.73,101.61,100.65,101.53,0.0,1.0,92.48,93.29,92.4,93.21,1201700
495,COST,2013-01-15,99.85,101.52,99.81,101.15,0.0,1.0,91.67,93.2,91.63,92.86,1725200
496,COST,2013-01-14,100.34,101.9,99.7,100.37,0.0,1.0,92.12,93.55,91.53,92.15,2155100
