seqNo,ticker,txDate,shortVol,totVol
704,V,2013-10-18,73071,117717
705,V,2013-10-21,52456,102820
706,V,2013-10-22,98008,179053
707,V,2013-10-23,35024,67251
708,V,2013-10-24,57311,102868
709,V,2013-10-25,76656,110152
710,V,2013-10-28,42211,73190
711,V,2013-10-29,72521,101080
712,V,2013-10-30,65136,109696
713,V,2013-10-31,156102,334451
714,V,2013-11-01,77839,145774
715,V,2013-11-04,63830,110750
716,V,2013-11-05,43581,89260
717,V,2013-11-06,89279,125116
718,V,2013-11-07,70994,95442
719,V,2013-11-08,66282,87857
720,V,2013-11-11,29653,47499
721,V,2013-11-12,50922,82087
722,V,2013-11-13,45770,71070
723,V,2013-11-14,42977,84453
724,V,2013-11-15,64752,125978
725,V,2013-11-18,53699,111992
726,V,2013-11-19,62392,108392
727,V,2013-11-20,47718,94320
728,V,2013-11-21,54091,97993
729,V,2013-11-22,48087,94927
730,V,2013-11-25,50153,75509
731,V,2013-11-26,75114,177266
732,V,2013-11-27,31437,60545
733,V,2013-11-29,22992,46257
734,V,2013-12-02,46971,105418
735,V,2013-12-03,81945,180518
736,V,2013-12-04,65876,111541
737,V,2013-12-05,59520,104010
738,V,2013-12-06,47754,82143
739,V,2013-12-09,56178,147299
740,V,2013-12-10,104030,236773
741,V,2013-12-11,412086,785457
742,V,2013-12-12,47778,106783
743,V,2013-12-13,118495,187475
744,V,2013-12-16,63263,125076
745,V,2013-12-17,144188,250103
746,V,2013-12-18,123075,206426
747,V,2013-12-19,57786,116633
748,V,2013-12-20,69807,173415
749,V,2013-12-23,32832,56240
750,V,2013-12-24,24565,44996
751,V,2013-12-26,19835,45492
752,V,2013-12-27,22134,38628
753,V,2013-12-30,29634,60004
754,V,2013-12-31,28840,50410
755,V,2014-01-02,52416,78157
756,V,2014-01-03,35071,67557
757,V,2014-01-06,35458,70932
758,V,2014-01-07,38907,62133
759,V,2014-01-08,45183,70689
760,V,2014-01-09,26920,44323
761,V,2014-01-10,22798,56195
762,V,2014-01-13,63979,122999
763,V,2014-01-14,68252,110743
764,V,2014-01-15,62675,110612
765,V,2014-01-16,48052,92126
766,V,2014-01-17,188690,259831
767,V,2014-01-21,63264,130990
768,V,2014-01-22,26153,76467
769,V,2014-01-23,51309,99796
770,V,2014-01-24,67597,115489
771,V,2014-01-27,94814,178914
772,V,2014-01-28,68884,133934
773,V,2014-01-29,65137,113321
774,V,2014-01-30,67426,158984
775,V,2014-01-31,240763,428504
776,V,2014-02-03,219509,359528
777,V,2014-02-04,57897,112575
778,V,2014-02-05,67421,93162
779,V,2014-02-06,49865,86254
780,V,2014-02-07,53962,86302
781,V,2014-02-10,35415,59253
782,V,2014-02-11,31431,59194
783,V,2014-02-12,66454,102189
784,V,2014-02-13,43718,73501
785,V,2014-02-14,82334,130336
786,V,2014-02-18,46378,76628
787,V,2014-02-19,34506,65307
788,V,2014-02-20,49832,92329
789,V,2014-02-21,27616,47692
790,V,2014-02-24,37025,70717
791,V,2014-02-25,58421,107224
792,V,2014-02-26,30878,61662
793,V,2014-02-27,28937,56834
794,V,2014-02-28,96356,153585
795,V,2014-03-03,103982,153822
796,V,2014-03-04,50863,88483
797,V,2014-03-05,84197,129439
798,V,2014-03-06,29250,74069
799,V,2014-03-07,27760,89315
800,V,2014-03-10,30467,68515
801,V,2014-03-11,58355,114961
802,V,2014-03-12,34864,75817
803,V,2014-03-13,45746,119372
804,V,2014-03-14,45757,112015
805,V,2014-03-17,25882,55906
806,V,2014-03-18,52982,92572
807,V,2014-03-19,39751,68254
808,V,2014-03-20,42245,96815
809,V,2014-03-21,131984,249886
810,V,2014-03-24,62728,139754
811,V,2014-03-25,42811,101569
812,V,2014-03-26,29616,80344
813,V,2014-03-27,48902,117157
814,V,2014-03-28,58425,122372
815,V,2014-03-31,35514,86739
816,V,2014-04-01,35665,69350
817,V,2014-04-02,36756,82160
818,V,2014-04-03,41719,82013
819,V,2014-04-04,114997,274202
820,V,2014-04-07,93659,234670
821,V,2014-04-08,63894,172528
822,V,2014-04-09,57060,138776
823,V,2014-04-10,57976,160771
824,V,2014-04-11,125321,232344
825,V,2014-04-14,82538,236550
826,V,2014-04-15,99445,183690
827,V,2014-04-16,59632,138697
828,V,2014-04-17,70277,127023
829,V,2014-04-21,74706,127057
830,V,2014-04-22,50732,92625
831,V,2014-04-23,35511,79865
832,V,2014-04-24,55633,129381
833,V,2014-04-25,226893,515627
834,V,2014-04-28,242853,448550
835,V,2014-04-29,87224,180758
836,V,2014-04-30,98884,212167
837,V,2014-05-01,92949,185331
838,V,2014-05-02,111191,186812
839,V,2014-05-05,128167,218828
840,V,2014-05-06,137322,202296
841,V,2014-05-07,200852,272786
842,V,2014-05-08,138941,214712
843,V,2014-05-09,67856,165978
844,V,2014-05-12,40573,71328
845,V,2014-05-13,37706,56503
846,V,2014-05-14,58902,89120
847,V,2014-05-15,74437,172107
848,V,2014-05-16,67720,124186
849,V,2014-05-19,34312,66675
850,V,2014-05-20,53135,89156
851,V,2014-05-21,45134,82357
852,V,2014-05-22,44412,81543
853,V,2014-05-23,80671,114455
854,V,2014-05-27,43404,79908
855,V,2014-05-28,40161,69048
856,V,2014-05-29,32622,43222
857,V,2014-05-30,29134,41558
