seqNo,ticker,txDate,shortVol,totVol
772,MA,2014-01-28,66459,335536
773,MA,2014-01-29,78393,246316
774,MA,2014-01-30,75759,335771
775,MA,2014-01-31,342937,952456
776,MA,2014-02-03,123897,330534
777,MA,2014-02-04,148317,374159
778,MA,2014-02-05,104885,303004
779,MA,2014-02-06,96128,233607
780,MA,2014-02-07,146442,324143
781,MA,2014-02-10,76058,189349
782,MA,2014-02-11,42555,179996
783,MA,2014-02-12,73844,229370
784,MA,2014-02-13,78729,200339
785,MA,2014-02-14,76766,164360
786,MA,2014-02-18,192217,364034
787,MA,2014-02-19,160029,294851
788,MA,2014-02-20,191555,456119
789,MA,2014-02-21,167054,335490
790,MA,2014-02-24,132023,365202
791,MA,2014-02-25,152233,309323
792,MA,2014-02-26,182127,389077
793,MA,2014-02-27,161291,277500
794,MA,2014-02-28,170199,272097
795,MA,2014-03-03,194385,353655
796,MA,2014-03-04,134836,252879
797,MA,2014-03-05,85706,196665
798,MA,2014-03-06,123922,235454
799,MA,2014-03-07,77748,179287
800,MA,2014-03-10,71844,205794
801,MA,2014-03-11,116691,248215
802,MA,2014-03-12,102681,278700
803,MA,2014-03-13,187548,354999
804,MA,2014-03-14,116632,237040
805,MA,2014-03-17,105659,214679
806,MA,2014-03-18,150007,241236
807,MA,2014-03-19,200445,301632
808,MA,2014-03-20,163848,248453
809,MA,2014-03-21,254594,520729
810,MA,2014-03-24,242397,427610
811,MA,2014-03-25,160849,311155
812,MA,2014-03-26,147754,387978
813,MA,2014-03-27,120506,349357
814,MA,2014-03-28,98142,211991
815,MA,2014-03-31,119862,263633
816,MA,2014-04-01,102413,206405
817,MA,2014-04-02,112329,212966
818,MA,2014-04-03,81566,203766
819,MA,2014-04-04,176276,347409
820,MA,2014-04-07,215179,493555
821,MA,2014-04-08,134759,273304
822,MA,2014-04-09,164370,312400
823,MA,2014-04-10,229186,613295
824,MA,2014-04-11,239388,486797
825,MA,2014-04-14,260373,573396
826,MA,2014-04-15,209936,391934
827,MA,2014-04-16,240546,462729
828,MA,2014-04-17,152842,266474
829,MA,2014-04-21,139414,254598
830,MA,2014-04-22,92882,178495
831,MA,2014-04-23,106673,217021
832,MA,2014-04-24,140910,279931
833,MA,2014-04-25,197591,420383
834,MA,2014-04-28,155072,364536
835,MA,2014-04-29,201498,369352
836,MA,2014-04-30,181841,341276
837,MA,2014-05-01,187160,363547
838,MA,2014-05-02,177788,295603
839,MA,2014-05-05,137821,266465
840,MA,2014-05-06,70085,144322
841,MA,2014-05-07,130811,234242
842,MA,2014-05-08,84531,173725
843,MA,2014-05-09,60919,121571
844,MA,2014-05-12,60607,124113
845,MA,2014-05-13,92983,161299
846,MA,2014-05-14,43864,82257
847,MA,2014-05-15,82037,177342
848,MA,2014-05-16,71426,134041
849,MA,2014-05-19,78349,144564
850,MA,2014-05-20,82274,153525
851,MA,2014-05-21,115383,234021
852,MA,2014-05-22,77972,162582
853,MA,2014-05-23,66986,121797
854,MA,2014-05-27,82839,161681
855,MA,2014-05-28,49369,107011
856,MA,2014-05-29,42324,70419
857,MA,2014-05-30,86224,186878
858,MA,2014-06-02,57848,112963
859,MA,2014-06-03,22082,95084
860,MA,2014-06-04,40798,76432
861,MA,2014-06-05,33333,99949
862,MA,2014-06-06,49591,112043
863,MA,2014-06-09,49644,131106
864,MA,2014-06-10,78591,232706
865,MA,2014-06-11,67393,150783
866,MA,2014-06-12,113086,160762
867,MA,2014-06-13,94814,157476
868,MA,2014-06-16,162269,307219
869,MA,2014-06-17,104108,178937
870,MA,2014-06-18,134593,222343
871,MA,2014-06-19,170420,283832
872,MA,2014-06-20,128934,303719
873,MA,2014-06-23,127766,240841
874,MA,2014-06-24,121383,315030
875,MA,2014-06-25,82736,200575
876,MA,2014-06-26,92249,217262
877,MA,2014-06-27,133776,263364
878,MA,2014-06-30,70191,144547
879,MA,2014-07-01,94310,227313
880,MA,2014-07-02,44301,167225
881,MA,2014-07-03,36684,101567
882,MA,2014-07-07,35753,96385
883,MA,2014-07-08,46206,152588
884,MA,2014-07-09,43354,140965
885,MA,2014-07-10,53915,180790
886,MA,2014-07-11,68374,177953
887,MA,2014-07-14,148793,318253
888,MA,2014-07-15,244416,466518
889,MA,2014-07-16,144195,256029
890,MA,2014-07-17,122179,225261
891,MA,2014-07-18,110747,189456
892,MA,2014-07-21,109455,170017
893,MA,2014-07-22,111946,184177
894,MA,2014-07-23,137361,170788
895,MA,2014-07-24,100544,221394
896,MA,2014-07-25,211287,348712
897,MA,2014-07-28,105273,281121
898,MA,2014-07-29,125604,275533
899,MA,2014-07-30,150233,319099
900,MA,2014-07-31,165230,333439
901,MA,2014-08-01,187359,366748
902,MA,2014-08-04,111059,224139
903,MA,2014-08-05,157181,233892
904,MA,2014-08-06,75409,172325
905,MA,2014-08-07,125803,226845
906,MA,2014-08-08,129636,259946
907,MA,2014-08-11,109575,202575
908,MA,2014-08-12,93957,147174
909,MA,2014-08-13,123175,222974
910,MA,2014-08-14,73665,151413
911,MA,2014-08-15,89551,166765
912,MA,2014-08-18,79419,156802
913,MA,2014-08-19,93139,147152
914,MA,2014-08-20,47490,108367
915,MA,2014-08-21,72317,127182
916,MA,2014-08-22,63940,114010
917,MA,2014-08-25,52396,123982
918,MA,2014-08-26,54935,175746
919,MA,2014-08-27,43429,90867
920,MA,2014-08-28,83731,142650
921,MA,2014-08-29,99930,174935
922,MA,2014-09-02,69935,146621
923,MA,2014-09-03,44842,112103
924,MA,2014-09-04,36617,104504
925,MA,2014-09-05,48372,125404
926,MA,2014-09-08,106895,237322
927,MA,2014-09-09,133641,205403
928,MA,2014-09-10,89040,229577
929,MA,2014-09-11,101176,221465
930,MA,2014-09-12,98442,227226
931,MA,2014-09-15,93756,172658
932,MA,2014-09-16,163131,324379
933,MA,2014-09-17,165369,311356
934,MA,2014-09-18,105753,179810
935,MA,2014-09-19,90064,183955
936,MA,2014-09-22,103270,232645
937,MA,2014-09-23,75904,195855
938,MA,2014-09-24,79424,182840
939,MA,2014-09-25,107556,191714
940,MA,2014-09-26,91457,203906
941,MA,2014-09-29,94451,191665
942,MA,2014-09-30,117738,314675
943,MA,2014-10-01,158321,413983
944,MA,2014-10-02,104605,261450
945,MA,2014-10-03,148405,410976
946,MA,2014-10-06,203074,356135
947,MA,2014-10-07,221991,454384
948,MA,2014-10-08,147022,278591
949,MA,2014-10-09,244036,472336
950,MA,2014-10-10,224866,483628
951,MA,2014-10-13,235923,444779
952,MA,2014-10-14,386233,704190
953,MA,2014-10-15,697928,1002944
954,MA,2014-10-16,597801,976158
955,MA,2014-10-17,227083,392834
956,MA,2014-10-20,169062,273682
957,MA,2014-10-21,203792,408777
958,MA,2014-10-22,151722,258546
959,MA,2014-10-23,94435,280276
960,MA,2014-10-24,137945,320141
961,MA,2014-10-27,86923,223349
962,MA,2014-10-28,153283,393873
963,MA,2014-10-29,284871,494674
964,MA,2014-10-30,362603,755860
965,MA,2014-10-31,291810,578165
966,MA,2014-11-03,137515,363247
967,MA,2014-11-04,133521,265319
968,MA,2014-11-05,203878,415378
969,MA,2014-11-06,149194,371108
970,MA,2014-11-07,94762,239951
971,MA,2014-11-10,124835,280248
972,MA,2014-11-11,60711,169362
973,MA,2014-11-12,55731,187192
974,MA,2014-11-13,68543,134937
975,MA,2014-11-14,47423,103325
976,MA,2014-11-17,65272,189384
977,MA,2014-11-18,86456,224523
978,MA,2014-11-19,89404,173535
979,MA,2014-11-20,127240,228898
980,MA,2014-11-21,168676,340585
981,MA,2014-11-24,99062,279151
982,MA,2014-11-25,148037,305043
983,MA,2014-11-26,99492,227239
984,MA,2014-11-28,84626,228843
985,MA,2014-12-01,154604,379523
986,MA,2014-12-02,191763,327969
987,MA,2014-12-03,183684,325695
988,MA,2014-12-04,100526,217608
989,MA,2014-12-05,141289,263451
990,MA,2014-12-08,232148,499941
991,MA,2014-12-09,103171,317533
992,MA,2014-12-10,113475,261364
993,MA,2014-12-11,151453,413915
994,MA,2014-12-12,223401,567270
995,MA,2014-12-15,164700,378492
996,MA,2014-12-16,276762,715834
997,MA,2014-12-17,166598,493757
998,MA,2014-12-18,118105,517568
999,MA,2014-12-19,185560,380168
1000,MA,2014-12-22,93900,249324
1001,MA,2014-12-23,99232,216360
1002,MA,2014-12-24,45801,82614
1003,MA,2014-12-26,41460,110292
1004,MA,2014-12-29,81789,150938
1005,MA,2014-12-30,90053,191419
1006,MA,2014-12-31,100172,165087
